timestamps;0;5000;10000;15000;20000;25000;30000;35000;40000;45000;50000;55000;60000;65000;70000;75000;80000;85000;90000;95000;100000;105000;110000;115000;120000;125000;130000;135000;140000;145000;150000;155000;160000;165000;170000;175000;180000;185000;190000;195000;200000;205000;210000;215000;220000;225000;230000;235000;240000;245000;250000;255000;260000;265000;267559
proposals-soc-custom-208;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-205;0;0;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-206;0;0;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-203;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-204;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-201;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-202;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-200;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-58;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-59;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-52;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-53;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-50;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-51;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-56;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-57;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-54;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-55;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-60;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-69;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-63;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-64;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-61;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-62;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-67;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-68;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-65;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-66;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-38;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-39;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-36;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-37;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-30;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-31;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-34;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-35;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-32;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-33;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-door-lock;0;9;26;26;26;26;26;26;26;26;26;26;26
proposals-soc-custom-49;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-47;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-48;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-41;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-42;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-40;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-45;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-46;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-43;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-44;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-92;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-9;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-93;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-90;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-7;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-91;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-8;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-alarm;0;10;31;31;31;31;31;31;31;31;31;31;31
proposals-soc-custom-96;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-97;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-94;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-95;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-98;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-99;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-199;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-197;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-198;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-195;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-196;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-193;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-194;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-191;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-192;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-190;0;1;2;2;2;2;2;2;2;2;2;2;2
proposals-soc-custom-70;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-188;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-189;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-71;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-186;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-187;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-184;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-185;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-182;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-183;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-180;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-181;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-74;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-75;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-72;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-73;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-78;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-79;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-76;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-77;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-179;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-81;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-177;0;1;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-178;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-82;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-175;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-80;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-176;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-173;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-174;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-171;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-172;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-170;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-85;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-86;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-83;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-84;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-89;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-87;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-88;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-168;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-169;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-166;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-167;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-164;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-165;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-162;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-163;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-160;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-161;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-159;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-157;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-158;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-155;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-156;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-153;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-154;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-151;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-152;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-150;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-148;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-149;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-146;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-147;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-144;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-145;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-142;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-143;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-140;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-141;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-139;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-137;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-138;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-135;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-136;0;2;3;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-133;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-134;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-131;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-132;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-250;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-130;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-5;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-6;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-3;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-4;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-1;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-2;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-128;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-249;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-custom-129;0;2;3;3;3;3;3;3;3;3;3;3
proposals-soc-humidity;0;18;19;19;19;19;19;19;19;19;19;19
proposals-iot-controller;0;543;802;802;802;802;802;802;802;802;802;802
proposals-soc-temperature;0;0;0;0;0;0;0;0;0;0
proposals-soc-gate;0;0;11;21;0;0;0;0;0;0
riskCount-global;8;8;8;4;3;3;3;4;4;4;4;4;4
riskCount-total;0;0;34;78;78;78;78;78;78;78;78;78;78
riskCount-soc-light;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-smoke;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-desktop;0;5;10;8;8;8;8;8;8;8;8;8;8
riskCount-soc-custom-126;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-247;0;0;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-127;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-248;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-124;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-245;0;0;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-125;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-246;0;0;12;12;12;12;12;12;12;12;12;12;12
riskCount-printer;0;0;0;0;0;0;0;0;0;0;0;0;0
riskCount-soc-custom-122;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-243;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-123;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-244;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-120;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-241;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-121;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-242;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-240;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-16;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-17;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-14;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-15;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-18;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-19;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-12;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-119;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-13;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-10;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-117;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-238;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-11;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-118;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-239;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-115;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-236;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-116;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-237;0;0;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-113;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-234;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-114;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-235;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-111;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-232;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-112;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-233;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-230;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-110;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-231;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-27;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-28;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-25;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-26;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-29;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-20;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-23;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-108;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-229;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-24;0;0;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-109;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-21;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-106;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-227;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-22;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-107;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-228;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-104;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-225;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-105;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-226;0;0;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-223;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-102;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-103;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-224;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-100;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-221;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-101;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-222;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-220;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-motion;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-218;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-219;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-216;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-217;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-server;1;1;1;1;1;1;1;1;1;1;1;1;1
riskCount-soc-custom-214;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-215;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-212;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-213;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-210;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-211;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-209;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-207;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-208;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-205;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-206;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-203;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-204;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-201;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-202;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-200;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-58;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-59;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-52;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-53;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-50;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-51;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-56;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-57;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-54;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-55;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-60;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-69;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-63;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-64;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-61;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-62;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-67;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-68;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-65;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-66;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-38;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-39;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-36;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-37;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-30;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-31;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-34;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-35;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-32;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-33;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-door-lock;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-49;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-47;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-48;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-41;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-42;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-40;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-45;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-46;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-43;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-44;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-92;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-9;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-93;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-90;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-7;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-91;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-8;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-alarm;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-96;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-97;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-94;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-95;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-98;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-99;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-199;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-197;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-198;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-195;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-196;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-193;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-194;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-191;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-192;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-190;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-70;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-188;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-189;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-71;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-186;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-187;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-184;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-185;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-182;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-183;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-180;0;5;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-181;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-74;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-75;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-72;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-73;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-78;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-79;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-76;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-77;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-179;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-81;0;10;10;10;10;10;10;10;10;10;10;10;10
riskCount-soc-custom-177;0;12;12;12;12;12;12;12;12;12;12;12;12
riskCount-soc-custom-178;0;10;10;10;10;10;10;10;10;10;10;10;10
